YEAR,QUARTER,MONTH,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-32,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-1,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",2,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",0,0,-14,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",6,0,,,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",2,0,-16,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-7,0,-5,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-2,0,-1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-4,0,-14,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-8,0,-13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-1,0,6,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-21,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-6,0,-8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,5,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-20,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-29,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",3,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,-30,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-8,0,-12,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-5,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-2,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",11,0,2,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",16,1,20,1,16,0,4,0,0
2015,2,4,AA,11292,"Denver, CO",13930,"Chicago, IL",-3,0,7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",0,0,-19,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",4,0,-8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",233,1,203,1,1,0,0,0,202
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-7,0,-31,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-9,0,-19,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-7,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",1,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-5,0,-12,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-4,0,7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-2,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",-1,0,4,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",7,0,-3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",13303,"Miami, FL",23,1,22,1,22,0,0,0,0
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",-11,0,-27,0,,,,,
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",-12,0,-15,0,,,,,
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",24,1,28,1,24,0,4,0,0
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",110,1,111,1,0,0,111,0,0
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",-7,0,-13,0,,,,,
2015,2,4,AA,11503,"Eagle, CO",12478,"New York, NY",-11,0,-36,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,2,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-6,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",16,1,45,1,16,0,29,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-3,0,11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",0,0,-1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-6,0,-1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,6,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-7,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-3,0,-5,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-1,0,5,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",11,0,13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-3,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,,,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-3,0,8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-1,0,23,1,0,0,23,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,23,1,0,0,23,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,-4,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,18,1,0,0,18,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-1,0,-8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",48,1,,,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",2,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,-8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,-6,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-6,0,-14,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-2,0,16,1,0,0,16,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-9,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,2,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-2,0,-8,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-12,0,-24,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-1,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",51,1,43,1,0,0,0,0,43
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",3,0,-1,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",10,0,29,1,2,0,19,0,8
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",0,0,-16,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",0,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,2,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",7,0,3,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",,,,,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-7,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-7,0,-13,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-9,0,24,1,0,0,24,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",18,1,70,1,2,0,52,0,16
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-2,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",0,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-3,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-6,0,-19,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-16,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-5,0,-11,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",65,1,66,1,4,0,1,0,61
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-8,0,12,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-4,0,-10,0,,,,,
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",-8,0,32,1,0,0,32,0,0
2015,2,4,AA,11292,"Denver, CO",11298,"Dallas/Fort Worth, TX",10,0,6,0,,,,,
