YEAR,QUARTER,MONTH,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2015,1,1,WN,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,1,WN,10721,"Boston, MA",11292,"Denver, CO",354,1,359,1,354,0,5,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",12,0,7,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-2,0,27,1,0,0,27,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",63,1,56,1,56,0,0,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",129,1,148,1,0,0,19,0,129
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",2,0,12,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-1,0,-3,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",-3,0,36,1,0,0,36,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",6,0,31,1,6,0,25,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",31,1,40,1,31,0,9,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",0,0,-33,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",177,1,152,1,0,152,0,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",167,1,189,1,167,0,22,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",20,1,2,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",9,0,-2,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",0,0,21,1,0,0,21,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",13,0,7,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",4,0,34,1,4,0,30,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",5,0,6,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",0,0,-21,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",34,1,45,1,0,0,45,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",0,0,-18,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",6,0,-7,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",16,1,0,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",,,,,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",24,1,27,1,24,0,3,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",33,1,34,1,1,0,1,0,32
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",87,1,89,1,17,70,2,0,0
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",3,0,-10,0,,,,,
2015,1,2,B6,10721,"Boston, MA",11292,"Denver, CO",0,0,1,0,,,,,
